Expert 1,Expert 2,Expert 3,Expert 4,color_cam_path,side_cam_path,Rfid,Pos,average_expert,expert_binary,plant_width_side_view,plant_height_side_view,plant_area_side_view,plant_width_top_view,plant_height_top_view,plant_area_top_view
3,2,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00907 Plant 0010 Plant 0010/18-02-2019 -- 15.01.28,012_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00907 Plant 0010 Plant 0010/18-02-2019 -- 15.01.28,012_Cam_03.png",B4,Plant 0010,2.25,0,535,462,37112,505,471,43543
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00908 Plant 0011 Plant 0011/18-02-2019 -- 15.02.03,987_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00908 Plant 0011 Plant 0011/18-02-2019 -- 15.02.03,987_Cam_03.png",B4,Plant 0011,3.0,0,265,255,18499,472,318,11591
2,1,2,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00910 Plant 0013 Plant 0013/18-02-2019 -- 15.02.20,234_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00910 Plant 0013 Plant 0013/18-02-2019 -- 15.02.20,234_Cam_03.png",B4,Plant 0013,1.5,1,468,405,31102,360,536,17921
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00911 Plant 0014 Plant 0014/18-02-2019 -- 15.02.26,061_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00911 Plant 0014 Plant 0014/18-02-2019 -- 15.02.26,061_Cam_03.png",B4,Plant 0014,4.0,0,96,246,8963,239,327,5962
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00912 Plant 0015 Plant 0015/18-02-2019 -- 15.02.31,174_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00912 Plant 0015 Plant 0015/18-02-2019 -- 15.02.31,174_Cam_03.png",B4,Plant 0015,1.0,1,344,476,39532,543,492,33617
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00913 Plant 0016 Plant 0016/18-02-2019 -- 15.02.36,589_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00913 Plant 0016 Plant 0016/18-02-2019 -- 15.02.36,589_Cam_03.png",B4,Plant 0016,1.0,1,512,375,22671,530,610,47740
2,1,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00914 Plant 0017 Plant 0017/18-02-2019 -- 15.02.41,877_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00914 Plant 0017 Plant 0017/18-02-2019 -- 15.02.41,877_Cam_03.png",B4,Plant 0017,1.75,1,391,376,23891,598,464,20645
2,1,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00915 Plant 0018 Plant 0018/18-02-2019 -- 15.02.48,065_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00915 Plant 0018 Plant 0018/18-02-2019 -- 15.02.48,065_Cam_03.png",B4,Plant 0018,1.75,1,410,358,25623,581,334,14334
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00916 Plant 0019 Plant 0019/18-02-2019 -- 15.02.53,936_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00916 Plant 0019 Plant 0019/18-02-2019 -- 15.02.53,936_Cam_03.png",B4,Plant 0019,1.0,1,352,467,43428,446,445,52191
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00917 Plant 0020 Plant 0020/18-02-2019 -- 15.02.59,241_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00917 Plant 0020 Plant 0020/18-02-2019 -- 15.02.59,241_Cam_03.png",B4,Plant 0020,1.0,1,473,545,40434,585,721,76786
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00918 Plant 0021 Plant 0021/18-02-2019 -- 15.03.50,597_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00918 Plant 0021 Plant 0021/18-02-2019 -- 15.03.50,597_Cam_03.png",B4,Plant 0021,3.0,0,321,193,7916,499,441,28178
2,2,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00919 Plant 0022 Plant 0022/18-02-2019 -- 15.03.56,894_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00919 Plant 0022 Plant 0022/18-02-2019 -- 15.03.56,894_Cam_03.png",B4,Plant 0022,2.0,1,274,540,16183,408,434,27667
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00920 Plant 0023 Plant 0023/18-02-2019 -- 15.04.02,143_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00920 Plant 0023 Plant 0023/18-02-2019 -- 15.04.02,143_Cam_03.png",B4,Plant 0023,3.0,0,181,204,10872,305,251,5676
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00921 Plant 0024 Plant 0024/18-02-2019 -- 15.04.07,942_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00921 Plant 0024 Plant 0024/18-02-2019 -- 15.04.07,942_Cam_03.png",B4,Plant 0024,1.0,1,526,311,43170,396,376,9922
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00922 Plant 0025 Plant 0025/18-02-2019 -- 15.04.13,681_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00922 Plant 0025 Plant 0025/18-02-2019 -- 15.04.13,681_Cam_03.png",B4,Plant 0025,3.0,0,453,304,10459,405,585,43297
2,1,2,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00923 Plant 0026 Plant 0026/18-02-2019 -- 15.04.19,509_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00923 Plant 0026 Plant 0026/18-02-2019 -- 15.04.19,509_Cam_03.png",B4,Plant 0026,1.5,1,391,331,30738,417,517,10941
3,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00924 Plant 0027 Plant 0027/18-02-2019 -- 15.04.25,612_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00924 Plant 0027 Plant 0027/18-02-2019 -- 15.04.25,612_Cam_03.png",B4,Plant 0027,1.5,1,260,319,21635,387,502,27828
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00925 Plant 0028 Plant 0028/18-02-2019 -- 15.04.30,598_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00925 Plant 0028 Plant 0028/18-02-2019 -- 15.04.30,598_Cam_03.png",B4,Plant 0028,1.0,1,493,430,36924,334,646,24365
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00926 Plant 0029 Plant 0029/18-02-2019 -- 15.04.35,843_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00926 Plant 0029 Plant 0029/18-02-2019 -- 15.04.35,843_Cam_03.png",B4,Plant 0029,1.0,1,362,401,28882,267,628,15599
3,1,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00927 Plant 0030 Plant 0030/18-02-2019 -- 15.04.41,516_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00927 Plant 0030 Plant 0030/18-02-2019 -- 15.04.41,516_Cam_03.png",B4,Plant 0030,2.5,0,629,560,66646,319,534,24245
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00928 Plant 0031 Plant 0031/18-02-2019 -- 15.04.46,215_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00928 Plant 0031 Plant 0031/18-02-2019 -- 15.04.46,215_Cam_03.png",B4,Plant 0031,3.0,0,280,293,15098,433,356,8635
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00929 Plant 0032 Plant 0032/18-02-2019 -- 15.05.17,897_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00929 Plant 0032 Plant 0032/18-02-2019 -- 15.05.17,897_Cam_03.png",B4,Plant 0032,1.0,1,402,360,36165,523,513,34777
2,2,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00930 Plant 0033 Plant 0033/18-02-2019 -- 15.05.23,406_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00930 Plant 0033 Plant 0033/18-02-2019 -- 15.05.23,406_Cam_03.png",B4,Plant 0033,2.0,1,265,306,11949,432,509,37764
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00931 Plant 0034 Plant 0034/18-02-2019 -- 15.05.28,813_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00931 Plant 0034 Plant 0034/18-02-2019 -- 15.05.28,813_Cam_03.png",B4,Plant 0034,4.0,0,72,238,8628,171,458,18372
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00932 Plant 0035 Plant 0035/18-02-2019 -- 15.05.35,008_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00932 Plant 0035 Plant 0035/18-02-2019 -- 15.05.35,008_Cam_03.png",B4,Plant 0035,3.0,0,152,212,3841,248,401,11612
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00933 Plant 0036 Plant 0036/18-02-2019 -- 15.05.42,042_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00933 Plant 0036 Plant 0036/18-02-2019 -- 15.05.42,042_Cam_03.png",B4,Plant 0036,3.0,0,299,265,18546,165,352,7558
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00934 Plant 0037 Plant 0037/18-02-2019 -- 15.05.47,025_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00934 Plant 0037 Plant 0037/18-02-2019 -- 15.05.47,025_Cam_03.png",B4,Plant 0037,3.0,0,75,253,9005,242,494,10104
2,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00935 Plant 0038 Plant 0038/18-02-2019 -- 15.05.52,176_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00935 Plant 0038 Plant 0038/18-02-2019 -- 15.05.52,176_Cam_03.png",B4,Plant 0038,1.25,1,292,437,35239,555,524,41394
2,2,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00936 Plant 0039 Plant 0039/18-02-2019 -- 15.05.57,290_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00936 Plant 0039 Plant 0039/18-02-2019 -- 15.05.57,290_Cam_03.png",B4,Plant 0039,2.0,1,321,392,30910,605,493,19401
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00937 Plant 0040 Plant 0040/18-02-2019 -- 15.06.02,479_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00937 Plant 0040 Plant 0040/18-02-2019 -- 15.06.02,479_Cam_03.png",B4,Plant 0040,1.0,1,495,716,70121,601,617,83585
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00938 Plant 0041 Plant 0041/18-02-2019 -- 15.06.07,931_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00938 Plant 0041 Plant 0041/18-02-2019 -- 15.06.07,931_Cam_03.png",B4,Plant 0041,4.0,0,64,237,8536,188,404,8488
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00951 Plant 0054 Plant 0054/18-02-2019 -- 15.09.43,723_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00951 Plant 0054 Plant 0054/18-02-2019 -- 15.09.43,723_Cam_03.png",B4,Plant 0054,1.0,1,373,503,50007,584,598,38584
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00952 Plant 0055 Plant 0055/18-02-2019 -- 15.09.49,063_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00952 Plant 0055 Plant 0055/18-02-2019 -- 15.09.49,063_Cam_03.png",B4,Plant 0055,3.0,0,175,189,4998,467,444,9516
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00953 Plant 0056 Plant 0056/18-02-2019 -- 15.09.55,304_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00953 Plant 0056 Plant 0056/18-02-2019 -- 15.09.55,304_Cam_03.png",B4,Plant 0056,1.0,1,438,484,41243,649,644,55065
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00954 Plant 0057 Plant 0057/18-02-2019 -- 15.10.01,244_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00954 Plant 0057 Plant 0057/18-02-2019 -- 15.10.01,244_Cam_03.png",B4,Plant 0057,1.0,1,482,712,52000,575,678,36845
3,2,2,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00955 Plant 0058 Plant 0058/18-02-2019 -- 15.10.06,931_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00955 Plant 0058 Plant 0058/18-02-2019 -- 15.10.06,931_Cam_03.png",B4,Plant 0058,2.5,0,306,416,26124,464,473,19319
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00956 Plant 0059 Plant 0059/18-02-2019 -- 15.10.13,349_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B4/00956 Plant 0059 Plant 0059/18-02-2019 -- 15.10.13,349_Cam_03.png",B4,Plant 0059,1.0,1,607,565,62030,546,678,35941
