Expert 1,Expert 2,Expert 3,Expert 4,color_cam_path,side_cam_path,Rfid,Pos
1,1,1,1,"B3/00890 Plant 0122 Plant 0122/18-02-2019 -- 14.53.47,015_Cam_06.png","B3/00890 Plant 0122 Plant 0122/18-02-2019 -- 14.53.47,015_Cam_03.png",B3,Plant 0122
1,1,1,1,"B3/00891 Plant 0123 Plant 0123/18-02-2019 -- 14.53.52,765_Cam_06.png","B3/00891 Plant 0123 Plant 0123/18-02-2019 -- 14.53.52,765_Cam_03.png",B3,Plant 0123
1,1,1,1,"B3/00892 Plant 0124 Plant 0124/18-02-2019 -- 14.53.58,172_Cam_06.png","B3/00892 Plant 0124 Plant 0124/18-02-2019 -- 14.53.58,172_Cam_03.png",B3,Plant 0124
3,3,3,3,"B3/00893 Plant 0125 Plant 0125/18-02-2019 -- 14.54.04,413_Cam_06.png","B3/00893 Plant 0125 Plant 0125/18-02-2019 -- 14.54.04,413_Cam_03.png",B3,Plant 0125
3,3,3,3,"B3/00894 Plant 0126 Plant 0126/18-02-2019 -- 14.54.09,638_Cam_06.png","B3/00894 Plant 0126 Plant 0126/18-02-2019 -- 14.54.09,638_Cam_03.png",B3,Plant 0126
3,3,3,3,"B4/00897 Plant 0000 Plant 0000/18-02-2019 -- 15.00.24,695_Cam_06.png","B4/00897 Plant 0000 Plant 0000/18-02-2019 -- 15.00.24,695_Cam_03.png",B4,Plant 0000
3,3,3,3,"B4/00898 Plant 0001 Plant 0001/18-02-2019 -- 15.00.37,502_Cam_06.png","B4/00898 Plant 0001 Plant 0001/18-02-2019 -- 15.00.37,502_Cam_03.png",B4,Plant 0001
1,1,1,1,"B4/00899 Plant 0002 Plant 0002/18-02-2019 -- 15.00.44,708_Cam_06.png","B4/00899 Plant 0002 Plant 0002/18-02-2019 -- 15.00.44,708_Cam_03.png",B4,Plant 0002
4,4,4,4,"B4/00900 Plant 0003 Plant 0003/18-02-2019 -- 15.00.50,015_Cam_06.png","B4/00900 Plant 0003 Plant 0003/18-02-2019 -- 15.00.50,015_Cam_03.png",B4,Plant 0003
1,1,1,1,"B4/00901 Plant 0004 Plant 0004/18-02-2019 -- 15.00.55,986_Cam_06.png","B4/00901 Plant 0004 Plant 0004/18-02-2019 -- 15.00.55,986_Cam_03.png",B4,Plant 0004
1,1,1,1,"B4/00902 Plant 0005 Plant 0005/18-02-2019 -- 15.01.01,371_Cam_06.png","B4/00902 Plant 0005 Plant 0005/18-02-2019 -- 15.01.01,371_Cam_03.png",B4,Plant 0005
1,1,1,1,"B4/00903 Plant 0006 Plant 0006/18-02-2019 -- 15.01.06,785_Cam_06.png","B4/00903 Plant 0006 Plant 0006/18-02-2019 -- 15.01.06,785_Cam_03.png",B4,Plant 0006
4,4,4,4,"B4/00904 Plant 0007 Plant 0007/18-02-2019 -- 15.01.11,715_Cam_06.png","B4/00904 Plant 0007 Plant 0007/18-02-2019 -- 15.01.11,715_Cam_03.png",B4,Plant 0007
1,1,1,1,"B4/00905 Plant 0008 Plant 0008/18-02-2019 -- 15.01.17,143_Cam_06.png","B4/00905 Plant 0008 Plant 0008/18-02-2019 -- 15.01.17,143_Cam_03.png",B4,Plant 0008
4,4,4,4,"B4/00906 Plant 0009 Plant 0009/18-02-2019 -- 15.01.22,192_Cam_06.png","B4/00906 Plant 0009 Plant 0009/18-02-2019 -- 15.01.22,192_Cam_03.png",B4,Plant 0009
3,2,2,2,"B4/00907 Plant 0010 Plant 0010/18-02-2019 -- 15.01.28,012_Cam_06.png","B4/00907 Plant 0010 Plant 0010/18-02-2019 -- 15.01.28,012_Cam_03.png",B4,Plant 0010
3,3,3,3,"B4/00908 Plant 0011 Plant 0011/18-02-2019 -- 15.02.03,987_Cam_06.png","B4/00908 Plant 0011 Plant 0011/18-02-2019 -- 15.02.03,987_Cam_03.png",B4,Plant 0011
2,1,2,1,"B4/00910 Plant 0013 Plant 0013/18-02-2019 -- 15.02.20,234_Cam_06.png","B4/00910 Plant 0013 Plant 0013/18-02-2019 -- 15.02.20,234_Cam_03.png",B4,Plant 0013
4,4,4,4,"B4/00911 Plant 0014 Plant 0014/18-02-2019 -- 15.02.26,061_Cam_06.png","B4/00911 Plant 0014 Plant 0014/18-02-2019 -- 15.02.26,061_Cam_03.png",B4,Plant 0014
1,1,1,1,"B4/00912 Plant 0015 Plant 0015/18-02-2019 -- 15.02.31,174_Cam_06.png","B4/00912 Plant 0015 Plant 0015/18-02-2019 -- 15.02.31,174_Cam_03.png",B4,Plant 0015
1,1,1,1,"B4/00913 Plant 0016 Plant 0016/18-02-2019 -- 15.02.36,589_Cam_06.png","B4/00913 Plant 0016 Plant 0016/18-02-2019 -- 15.02.36,589_Cam_03.png",B4,Plant 0016
2,1,2,2,"B4/00914 Plant 0017 Plant 0017/18-02-2019 -- 15.02.41,877_Cam_06.png","B4/00914 Plant 0017 Plant 0017/18-02-2019 -- 15.02.41,877_Cam_03.png",B4,Plant 0017
2,1,2,2,"B4/00915 Plant 0018 Plant 0018/18-02-2019 -- 15.02.48,065_Cam_06.png","B4/00915 Plant 0018 Plant 0018/18-02-2019 -- 15.02.48,065_Cam_03.png",B4,Plant 0018
1,1,1,1,"B4/00916 Plant 0019 Plant 0019/18-02-2019 -- 15.02.53,936_Cam_06.png","B4/00916 Plant 0019 Plant 0019/18-02-2019 -- 15.02.53,936_Cam_03.png",B4,Plant 0019
1,1,1,1,"B4/00917 Plant 0020 Plant 0020/18-02-2019 -- 15.02.59,241_Cam_06.png","B4/00917 Plant 0020 Plant 0020/18-02-2019 -- 15.02.59,241_Cam_03.png",B4,Plant 0020
3,3,3,3,"B4/00918 Plant 0021 Plant 0021/18-02-2019 -- 15.03.50,597_Cam_06.png","B4/00918 Plant 0021 Plant 0021/18-02-2019 -- 15.03.50,597_Cam_03.png",B4,Plant 0021
2,2,2,2,"B4/00919 Plant 0022 Plant 0022/18-02-2019 -- 15.03.56,894_Cam_06.png","B4/00919 Plant 0022 Plant 0022/18-02-2019 -- 15.03.56,894_Cam_03.png",B4,Plant 0022
3,3,3,3,"B4/00920 Plant 0023 Plant 0023/18-02-2019 -- 15.04.02,143_Cam_06.png","B4/00920 Plant 0023 Plant 0023/18-02-2019 -- 15.04.02,143_Cam_03.png",B4,Plant 0023
1,1,1,1,"B4/00921 Plant 0024 Plant 0024/18-02-2019 -- 15.04.07,942_Cam_06.png","B4/00921 Plant 0024 Plant 0024/18-02-2019 -- 15.04.07,942_Cam_03.png",B4,Plant 0024
3,3,3,3,"B4/00922 Plant 0025 Plant 0025/18-02-2019 -- 15.04.13,681_Cam_06.png","B4/00922 Plant 0025 Plant 0025/18-02-2019 -- 15.04.13,681_Cam_03.png",B4,Plant 0025
2,1,2,1,"B4/00923 Plant 0026 Plant 0026/18-02-2019 -- 15.04.19,509_Cam_06.png","B4/00923 Plant 0026 Plant 0026/18-02-2019 -- 15.04.19,509_Cam_03.png",B4,Plant 0026
3,1,1,1,"B4/00924 Plant 0027 Plant 0027/18-02-2019 -- 15.04.25,612_Cam_06.png","B4/00924 Plant 0027 Plant 0027/18-02-2019 -- 15.04.25,612_Cam_03.png",B4,Plant 0027
1,1,1,1,"B4/00925 Plant 0028 Plant 0028/18-02-2019 -- 15.04.30,598_Cam_06.png","B4/00925 Plant 0028 Plant 0028/18-02-2019 -- 15.04.30,598_Cam_03.png",B4,Plant 0028
1,1,1,1,"B4/00926 Plant 0029 Plant 0029/18-02-2019 -- 15.04.35,843_Cam_06.png","B4/00926 Plant 0029 Plant 0029/18-02-2019 -- 15.04.35,843_Cam_03.png",B4,Plant 0029
3,1,3,3,"B4/00927 Plant 0030 Plant 0030/18-02-2019 -- 15.04.41,516_Cam_06.png","B4/00927 Plant 0030 Plant 0030/18-02-2019 -- 15.04.41,516_Cam_03.png",B4,Plant 0030
3,3,3,3,"B4/00928 Plant 0031 Plant 0031/18-02-2019 -- 15.04.46,215_Cam_06.png","B4/00928 Plant 0031 Plant 0031/18-02-2019 -- 15.04.46,215_Cam_03.png",B4,Plant 0031
1,1,1,1,"B4/00929 Plant 0032 Plant 0032/18-02-2019 -- 15.05.17,897_Cam_06.png","B4/00929 Plant 0032 Plant 0032/18-02-2019 -- 15.05.17,897_Cam_03.png",B4,Plant 0032
2,2,2,2,"B4/00930 Plant 0033 Plant 0033/18-02-2019 -- 15.05.23,406_Cam_06.png","B4/00930 Plant 0033 Plant 0033/18-02-2019 -- 15.05.23,406_Cam_03.png",B4,Plant 0033
4,4,4,4,"B4/00931 Plant 0034 Plant 0034/18-02-2019 -- 15.05.28,813_Cam_06.png","B4/00931 Plant 0034 Plant 0034/18-02-2019 -- 15.05.28,813_Cam_03.png",B4,Plant 0034
3,3,3,3,"B4/00932 Plant 0035 Plant 0035/18-02-2019 -- 15.05.35,008_Cam_06.png","B4/00932 Plant 0035 Plant 0035/18-02-2019 -- 15.05.35,008_Cam_03.png",B4,Plant 0035
3,3,3,3,"B4/00933 Plant 0036 Plant 0036/18-02-2019 -- 15.05.42,042_Cam_06.png","B4/00933 Plant 0036 Plant 0036/18-02-2019 -- 15.05.42,042_Cam_03.png",B4,Plant 0036
3,3,3,3,"B4/00934 Plant 0037 Plant 0037/18-02-2019 -- 15.05.47,025_Cam_06.png","B4/00934 Plant 0037 Plant 0037/18-02-2019 -- 15.05.47,025_Cam_03.png",B4,Plant 0037
2,1,1,1,"B4/00935 Plant 0038 Plant 0038/18-02-2019 -- 15.05.52,176_Cam_06.png","B4/00935 Plant 0038 Plant 0038/18-02-2019 -- 15.05.52,176_Cam_03.png",B4,Plant 0038
2,2,2,2,"B4/00936 Plant 0039 Plant 0039/18-02-2019 -- 15.05.57,290_Cam_06.png","B4/00936 Plant 0039 Plant 0039/18-02-2019 -- 15.05.57,290_Cam_03.png",B4,Plant 0039
1,1,1,1,"B4/00937 Plant 0040 Plant 0040/18-02-2019 -- 15.06.02,479_Cam_06.png","B4/00937 Plant 0040 Plant 0040/18-02-2019 -- 15.06.02,479_Cam_03.png",B4,Plant 0040
4,4,4,4,"B4/00938 Plant 0041 Plant 0041/18-02-2019 -- 15.06.07,931_Cam_06.png","B4/00938 Plant 0041 Plant 0041/18-02-2019 -- 15.06.07,931_Cam_03.png",B4,Plant 0041
1,1,1,1,"B4/00951 Plant 0054 Plant 0054/18-02-2019 -- 15.09.43,723_Cam_06.png","B4/00951 Plant 0054 Plant 0054/18-02-2019 -- 15.09.43,723_Cam_03.png",B4,Plant 0054
3,3,3,3,"B4/00952 Plant 0055 Plant 0055/18-02-2019 -- 15.09.49,063_Cam_06.png","B4/00952 Plant 0055 Plant 0055/18-02-2019 -- 15.09.49,063_Cam_03.png",B4,Plant 0055
1,1,1,1,"B4/00953 Plant 0056 Plant 0056/18-02-2019 -- 15.09.55,304_Cam_06.png","B4/00953 Plant 0056 Plant 0056/18-02-2019 -- 15.09.55,304_Cam_03.png",B4,Plant 0056
1,1,1,1,"B4/00954 Plant 0057 Plant 0057/18-02-2019 -- 15.10.01,244_Cam_06.png","B4/00954 Plant 0057 Plant 0057/18-02-2019 -- 15.10.01,244_Cam_03.png",B4,Plant 0057
3,2,2,3,"B4/00955 Plant 0058 Plant 0058/18-02-2019 -- 15.10.06,931_Cam_06.png","B4/00955 Plant 0058 Plant 0058/18-02-2019 -- 15.10.06,931_Cam_03.png",B4,Plant 0058
1,1,1,1,"B4/00956 Plant 0059 Plant 0059/18-02-2019 -- 15.10.13,349_Cam_06.png","B4/00956 Plant 0059 Plant 0059/18-02-2019 -- 15.10.13,349_Cam_03.png",B4,Plant 0059
3,3,3,3,"B4/00957 Plant 0060 Plant 0060/18-02-2019 -- 15.10.18,553_Cam_06.png","B4/00957 Plant 0060 Plant 0060/18-02-2019 -- 15.10.18,553_Cam_03.png",B4,Plant 0060
1,1,1,1,"B4/00958 Plant 0061 Plant 0061/18-02-2019 -- 15.10.25,175_Cam_06.png","B4/00958 Plant 0061 Plant 0061/18-02-2019 -- 15.10.25,175_Cam_03.png",B4,Plant 0061
4,4,4,4,"B4/00959 Plant 0062 Plant 0062/18-02-2019 -- 15.10.30,687_Cam_06.png","B4/00959 Plant 0062 Plant 0062/18-02-2019 -- 15.10.30,687_Cam_03.png",B4,Plant 0062
3,3,3,3,"B4/00960 Plant 0063 Plant 0063/18-02-2019 -- 15.10.37,735_Cam_06.png","B4/00960 Plant 0063 Plant 0063/18-02-2019 -- 15.10.37,735_Cam_03.png",B4,Plant 0063
1,1,1,1,"B4/00961 Plant 0064 Plant 0064/18-02-2019 -- 15.11.25,849_Cam_06.png","B4/00961 Plant 0064 Plant 0064/18-02-2019 -- 15.11.25,849_Cam_03.png",B4,Plant 0064
4,4,4,4,"B4/00962 Plant 0065 Plant 0065/18-02-2019 -- 15.11.31,958_Cam_06.png","B4/00962 Plant 0065 Plant 0065/18-02-2019 -- 15.11.31,958_Cam_03.png",B4,Plant 0065
1,1,1,1,"B4/00963 Plant 0066 Plant 0066/18-02-2019 -- 15.11.37,586_Cam_06.png","B4/00963 Plant 0066 Plant 0066/18-02-2019 -- 15.11.37,586_Cam_03.png",B4,Plant 0066
2,2,2,2,"B4/00964 Plant 0067 Plant 0067/18-02-2019 -- 15.11.44,239_Cam_06.png","B4/00964 Plant 0067 Plant 0067/18-02-2019 -- 15.11.44,239_Cam_03.png",B4,Plant 0067
1,1,1,1,"B4/00965 Plant 0068 Plant 0068/18-02-2019 -- 15.11.50,193_Cam_06.png","B4/00965 Plant 0068 Plant 0068/18-02-2019 -- 15.11.50,193_Cam_03.png",B4,Plant 0068
4,4,4,4,"B4/00966 Plant 0069 Plant 0069/18-02-2019 -- 15.11.56,412_Cam_06.png","B4/00966 Plant 0069 Plant 0069/18-02-2019 -- 15.11.56,412_Cam_03.png",B4,Plant 0069
1,1,1,1,"B4/00967 Plant 0070 Plant 0070/18-02-2019 -- 15.12.01,881_Cam_06.png","B4/00967 Plant 0070 Plant 0070/18-02-2019 -- 15.12.01,881_Cam_03.png",B4,Plant 0070
3,3,3,3,"B4/00968 Plant 0071 Plant 0071/18-02-2019 -- 15.12.07,737_Cam_06.png","B4/00968 Plant 0071 Plant 0071/18-02-2019 -- 15.12.07,737_Cam_03.png",B4,Plant 0071
4,4,4,4,"B4/00969 Plant 0072 Plant 0072/18-02-2019 -- 15.12.13,203_Cam_06.png","B4/00969 Plant 0072 Plant 0072/18-02-2019 -- 15.12.13,203_Cam_03.png",B4,Plant 0072
2,2,2,2,"B4/00970 Plant 0073 Plant 0073/18-02-2019 -- 15.12.19,502_Cam_06.png","B4/00970 Plant 0073 Plant 0073/18-02-2019 -- 15.12.19,502_Cam_03.png",B4,Plant 0073
1,1,1,1,"B4/00971 Plant 0074 Plant 0074/18-02-2019 -- 15.12.25,769_Cam_06.png","B4/00971 Plant 0074 Plant 0074/18-02-2019 -- 15.12.25,769_Cam_03.png",B4,Plant 0074
1,1,1,1,"B4/00972 Plant 0075 Plant 0075/18-02-2019 -- 15.13.00,725_Cam_06.png","B4/00972 Plant 0075 Plant 0075/18-02-2019 -- 15.13.00,725_Cam_03.png",B4,Plant 0075
3,3,2,3,"B4/00973 Plant 0076 Plant 0076/18-02-2019 -- 15.13.07,220_Cam_06.png","B4/00973 Plant 0076 Plant 0076/18-02-2019 -- 15.13.07,220_Cam_03.png",B4,Plant 0076
1,1,1,1,"B4/00974 Plant 0077 Plant 0077/18-02-2019 -- 15.13.12,233_Cam_06.png","B4/00974 Plant 0077 Plant 0077/18-02-2019 -- 15.13.12,233_Cam_03.png",B4,Plant 0077
3,3,3,3,"B4/00975 Plant 0078 Plant 0078/18-02-2019 -- 15.13.17,555_Cam_06.png","B4/00975 Plant 0078 Plant 0078/18-02-2019 -- 15.13.17,555_Cam_03.png",B4,Plant 0078
1,1,1,1,"B4/00976 Plant 0079 Plant 0079/18-02-2019 -- 15.13.23,317_Cam_06.png","B4/00976 Plant 0079 Plant 0079/18-02-2019 -- 15.13.23,317_Cam_03.png",B4,Plant 0079
2,1,2,2,"B4/00977 Plant 0080 Plant 0080/18-02-2019 -- 15.13.28,848_Cam_06.png","B4/00977 Plant 0080 Plant 0080/18-02-2019 -- 15.13.28,848_Cam_03.png",B4,Plant 0080
1,1,1,1,"B4/00978 Plant 0081 Plant 0081/18-02-2019 -- 15.13.35,257_Cam_06.png","B4/00978 Plant 0081 Plant 0081/18-02-2019 -- 15.13.35,257_Cam_03.png",B4,Plant 0081
3,3,3,3,"B4/00979 Plant 0082 Plant 0082/18-02-2019 -- 15.13.41,051_Cam_06.png","B4/00979 Plant 0082 Plant 0082/18-02-2019 -- 15.13.41,051_Cam_03.png",B4,Plant 0082
1,1,2,2,"B4/00980 Plant 0083 Plant 0083/18-02-2019 -- 15.13.48,520_Cam_06.png","B4/00980 Plant 0083 Plant 0083/18-02-2019 -- 15.13.48,520_Cam_03.png",B4,Plant 0083
1,1,1,1,"B4/00981 Plant 0084 Plant 0084/18-02-2019 -- 15.13.54,477_Cam_06.png","B4/00981 Plant 0084 Plant 0084/18-02-2019 -- 15.13.54,477_Cam_03.png",B4,Plant 0084
2,2,2,3,"B4/00982 Plant 0085 Plant 0085/18-02-2019 -- 15.14.31,210_Cam_06.png","B4/00982 Plant 0085 Plant 0085/18-02-2019 -- 15.14.31,210_Cam_03.png",B4,Plant 0085
2,2,2,3,"B4/00983 Plant 0086 Plant 0086/18-02-2019 -- 15.14.37,968_Cam_06.png","B4/00983 Plant 0086 Plant 0086/18-02-2019 -- 15.14.37,968_Cam_03.png",B4,Plant 0086
3,3,3,3,"B4/00984 Plant 0087 Plant 0087/18-02-2019 -- 15.14.43,876_Cam_06.png","B4/00984 Plant 0087 Plant 0087/18-02-2019 -- 15.14.43,876_Cam_03.png",B4,Plant 0087
1,1,1,1,"B4/00985 Plant 0088 Plant 0088/18-02-2019 -- 15.14.49,079_Cam_06.png","B4/00985 Plant 0088 Plant 0088/18-02-2019 -- 15.14.49,079_Cam_03.png",B4,Plant 0088
1,1,1,1,"B4/00986 Plant 0089 Plant 0089/18-02-2019 -- 15.14.56,022_Cam_06.png","B4/00986 Plant 0089 Plant 0089/18-02-2019 -- 15.14.56,022_Cam_03.png",B4,Plant 0089
1,1,1,1,"B4/00987 Plant 0090 Plant 0090/18-02-2019 -- 15.15.02,295_Cam_06.png","B4/00987 Plant 0090 Plant 0090/18-02-2019 -- 15.15.02,295_Cam_03.png",B4,Plant 0090
3,3,3,3,"B4/00988 Plant 0091 Plant 0091/18-02-2019 -- 15.15.07,450_Cam_06.png","B4/00988 Plant 0091 Plant 0091/18-02-2019 -- 15.15.07,450_Cam_03.png",B4,Plant 0091
1,1,1,1,"B4/00989 Plant 0092 Plant 0092/18-02-2019 -- 15.15.12,814_Cam_06.png","B4/00989 Plant 0092 Plant 0092/18-02-2019 -- 15.15.12,814_Cam_03.png",B4,Plant 0092
1,1,1,1,"B4/00990 Plant 0093 Plant 0093/18-02-2019 -- 15.15.19,666_Cam_06.png","B4/00990 Plant 0093 Plant 0093/18-02-2019 -- 15.15.19,666_Cam_03.png",B4,Plant 0093
2,1,1,2,"B4/00991 Plant 0094 Plant 0094/18-02-2019 -- 15.15.24,904_Cam_06.png","B4/00991 Plant 0094 Plant 0094/18-02-2019 -- 15.15.24,904_Cam_03.png",B4,Plant 0094
1,1,1,1,"B4/00992 Plant 0095 Plant 0095/18-02-2019 -- 15.15.30,461_Cam_06.png","B4/00992 Plant 0095 Plant 0095/18-02-2019 -- 15.15.30,461_Cam_03.png",B4,Plant 0095
1,1,1,1,"B4/00993 Plant 0096 Plant 0096/18-02-2019 -- 15.16.38,937_Cam_06.png","B4/00993 Plant 0096 Plant 0096/18-02-2019 -- 15.16.38,937_Cam_03.png",B4,Plant 0096
1,1,1,1,"B4/00994 Plant 0097 Plant 0097/18-02-2019 -- 15.16.46,353_Cam_06.png","B4/00994 Plant 0097 Plant 0097/18-02-2019 -- 15.16.46,353_Cam_03.png",B4,Plant 0097
3,3,3,3,"B4/00995 Plant 0098 Plant 0098/18-02-2019 -- 15.16.52,802_Cam_06.png","B4/00995 Plant 0098 Plant 0098/18-02-2019 -- 15.16.52,802_Cam_03.png",B4,Plant 0098
1,1,1,1,"B4/00996 Plant 0099 Plant 0099/18-02-2019 -- 15.16.58,621_Cam_06.png","B4/00996 Plant 0099 Plant 0099/18-02-2019 -- 15.16.58,621_Cam_03.png",B4,Plant 0099
1,1,1,1,"B4/00997 Plant 0100 Plant 0100/18-02-2019 -- 15.17.04,850_Cam_06.png","B4/00997 Plant 0100 Plant 0100/18-02-2019 -- 15.17.04,850_Cam_03.png",B4,Plant 0100
1,1,1,1,"B4/00998 Plant 0101 Plant 0101/18-02-2019 -- 15.17.10,889_Cam_06.png","B4/00998 Plant 0101 Plant 0101/18-02-2019 -- 15.17.10,889_Cam_03.png",B4,Plant 0101
1,1,1,1,"B4/00999 Plant 0102 Plant 0102/18-02-2019 -- 15.17.16,400_Cam_06.png","B4/00999 Plant 0102 Plant 0102/18-02-2019 -- 15.17.16,400_Cam_03.png",B4,Plant 0102
1,1,1,1,"B4/01000 Plant 0103 Plant 0103/18-02-2019 -- 15.17.22,048_Cam_06.png","B4/01000 Plant 0103 Plant 0103/18-02-2019 -- 15.17.22,048_Cam_03.png",B4,Plant 0103
1,1,1,1,"B4/01001 Plant 0104 Plant 0104/18-02-2019 -- 15.17.27,928_Cam_06.png","B4/01001 Plant 0104 Plant 0104/18-02-2019 -- 15.17.27,928_Cam_03.png",B4,Plant 0104
1,1,1,1,"B4/01002 Plant 0105 Plant 0105/18-02-2019 -- 15.17.34,362_Cam_06.png","B4/01002 Plant 0105 Plant 0105/18-02-2019 -- 15.17.34,362_Cam_03.png",B4,Plant 0105
1,1,1,1,"B4/01003 Plant 0106 Plant 0106/18-02-2019 -- 15.18.20,103_Cam_06.png","B4/01003 Plant 0106 Plant 0106/18-02-2019 -- 15.18.20,103_Cam_03.png",B4,Plant 0106
3,3,3,3,"B4/01004 Plant 0107 Plant 0107/18-02-2019 -- 15.18.26,844_Cam_06.png","B4/01004 Plant 0107 Plant 0107/18-02-2019 -- 15.18.26,844_Cam_03.png",B4,Plant 0107
3,3,3,3,"B4/01005 Plant 0108 Plant 0108/18-02-2019 -- 15.18.34,846_Cam_06.png","B4/01005 Plant 0108 Plant 0108/18-02-2019 -- 15.18.34,846_Cam_03.png",B4,Plant 0108
1,1,1,1,"B4/01006 Plant 0109 Plant 0109/18-02-2019 -- 15.18.40,769_Cam_06.png","B4/01006 Plant 0109 Plant 0109/18-02-2019 -- 15.18.40,769_Cam_03.png",B4,Plant 0109
1,1,3,1,"B4/01007 Plant 0110 Plant 0110/18-02-2019 -- 15.18.46,583_Cam_06.png","B4/01007 Plant 0110 Plant 0110/18-02-2019 -- 15.18.46,583_Cam_03.png",B4,Plant 0110
1,1,3,1,"B4/01008 Plant 0111 Plant 0111/18-02-2019 -- 15.18.52,653_Cam_06.png","B4/01008 Plant 0111 Plant 0111/18-02-2019 -- 15.18.52,653_Cam_03.png",B4,Plant 0111
4,4,4,4,"B4/01009 Plant 0112 Plant 0112/18-02-2019 -- 15.18.58,185_Cam_06.png","B4/01009 Plant 0112 Plant 0112/18-02-2019 -- 15.18.58,185_Cam_03.png",B4,Plant 0112
1,1,1,1,"B4/01010 Plant 0113 Plant 0113/18-02-2019 -- 15.19.04,166_Cam_06.png","B4/01010 Plant 0113 Plant 0113/18-02-2019 -- 15.19.04,166_Cam_03.png",B4,Plant 0113
1,1,1,1,"B4/01011 Plant 0114 Plant 0114/18-02-2019 -- 15.19.12,159_Cam_06.png","B4/01011 Plant 0114 Plant 0114/18-02-2019 -- 15.19.12,159_Cam_03.png",B4,Plant 0114
1,1,1,1,"B4/01012 Plant 0115 Plant 0115/18-02-2019 -- 15.19.17,905_Cam_06.png","B4/01012 Plant 0115 Plant 0115/18-02-2019 -- 15.19.17,905_Cam_03.png",B4,Plant 0115
4,4,4,4,"B4/01013 Plant 0116 Plant 0116/18-02-2019 -- 15.19.23,559_Cam_06.png","B4/01013 Plant 0116 Plant 0116/18-02-2019 -- 15.19.23,559_Cam_03.png",B4,Plant 0116
1,1,1,1,"B4/01014 Plant 0117 Plant 0117/18-02-2019 -- 15.20.02,750_Cam_06.png","B4/01014 Plant 0117 Plant 0117/18-02-2019 -- 15.20.02,750_Cam_03.png",B4,Plant 0117
3,3,3,3,"B4/01015 Plant 0118 Plant 0118/18-02-2019 -- 15.20.08,962_Cam_06.png","B4/01015 Plant 0118 Plant 0118/18-02-2019 -- 15.20.08,962_Cam_03.png",B4,Plant 0118
3,3,3,3,"B4/01016 Plant 0119 Plant 0119/18-02-2019 -- 15.20.14,154_Cam_06.png","B4/01016 Plant 0119 Plant 0119/18-02-2019 -- 15.20.14,154_Cam_03.png",B4,Plant 0119
1,1,1,1,"B4/01017 Plant 0120 Plant 0120/18-02-2019 -- 15.20.21,203_Cam_06.png","B4/01017 Plant 0120 Plant 0120/18-02-2019 -- 15.20.21,203_Cam_03.png",B4,Plant 0120
2,3,2,3,"B4/01018 Plant 0121 Plant 0121/18-02-2019 -- 15.20.26,992_Cam_06.png","B4/01018 Plant 0121 Plant 0121/18-02-2019 -- 15.20.26,992_Cam_03.png",B4,Plant 0121
1,1,1,1,"B4/01019 Plant 0122 Plant 0122/18-02-2019 -- 15.20.32,482_Cam_06.png","B4/01019 Plant 0122 Plant 0122/18-02-2019 -- 15.20.32,482_Cam_03.png",B4,Plant 0122
1,1,1,1,"B4/01020 Plant 0123 Plant 0123/18-02-2019 -- 15.20.38,259_Cam_06.png","B4/01020 Plant 0123 Plant 0123/18-02-2019 -- 15.20.38,259_Cam_03.png",B4,Plant 0123
1,1,1,1,"B4/01021 Plant 0124 Plant 0124/18-02-2019 -- 15.20.45,035_Cam_06.png","B4/01021 Plant 0124 Plant 0124/18-02-2019 -- 15.20.45,035_Cam_03.png",B4,Plant 0124
2,3,3,3,"B4/01022 Plant 0125 Plant 0125/18-02-2019 -- 15.20.50,429_Cam_06.png","B4/01022 Plant 0125 Plant 0125/18-02-2019 -- 15.20.50,429_Cam_03.png",B4,Plant 0125
3,3,3,3,"B4/01023 Plant 0126 Plant 0126/18-02-2019 -- 15.20.56,895_Cam_06.png","B4/01023 Plant 0126 Plant 0126/18-02-2019 -- 15.20.56,895_Cam_03.png",B4,Plant 0126
